Qmin	Pmean	Psummer	Pwinter	PETmean	PETsummer	PETwinter	size	Hmin	Hmax	Hmean	relief	aspectnorth	aspecteast	aspectsouth	aspectwest	SLP_MEAN	slope_10	slope10_30	slope30_60	slope_60	roughness	TWI	drainage_density	storagemean	permeabilitymean	soil_depthmean	bedrock	unconsolidated	waters	forests	depth0	depth0_1_10	depth_10	cystalin_rocks	sedimentary_rocks_	total	alluvial	glacial_	debris	landslide
0.606027661116342	1033.71741176471	641.147882352941	398.226804123711	465.556287831177	319.932663998765	152.284466848763	43.359004	1665.18310546875	3145.18432617187	2371.28771460203	1480.00122070312	0	0	0	1	28.6506181132122	7.41940864369465	45.4823156227559	46.1582062256034	0.940069507946032	1.19053237537956	4.46256633386846	3.6727550291515	16.5569216978296	57.3816195820389	14.2062959400896	9.19305672767855	34.0972500841623	1.34751871169464	4.66904626849841	0	0	0	0	99.9991766416037	59.0710356125577	1.07047490386232	43.317807237384	14.4367682353796	0
0.797471757615771	1132.52082352941	599.289117647059	546.866164948454	559.844311828647	376.12163702853	192.309241807052	76.302512	677.858337402343	3420.9853515625	2015.38721144427	2743.12701416016	0	0	0	1	31.5223572593408	6.44047537915524	37.6666369598381	53.2478755248935	2.64501213611319	1.25330604126994	4.93223577712301	2.14346809447112	27.6538763690541	62.3281165776369	22.2324811568581	13.1570843570844	14.5392956592957	3.75678951678952	28.3473873873874	60.6862620083574	30.9639453514739	8.34979264016843	68.6948851697045	31.0760253869493	58.1337786705756	0.401929120862128	39.2489956578411	14.2363399977366	3.91713929118493
0.371961819067885	1901.65964705882	1105.11794117647	839.807195876289	473.636482768059	318.765270346412	161.599011642742	23.890848	880.275329589843	2916.13110351562	1991.03688206561	2035.85577392578	0	1	0	0	35.8900220150009	3.46444142328067	32.2110677283899	56.3236604003563	8.0008304479731	1.38074919611038	3.64126310321059	2.38346499881461	10.703723088733	44.0653197948288	11.8904637286716	38.5224837607982	27.4840119199089	1.54858367374272	17.1968124288489	84.2438000808131	13.994530545647	1.76166937353978	99.9022973148546	0	44.1673629853437	0.390841728115641	0.944958324830655	41.7410770072934	0
0.909994073234057	1440.85194117647	875.237176470589	597.850639175258	507.734505261941	345.518079651882	169.703381857608	14.42188	1856.01867675781	3029.15258789062	2289.69815998127	1173.13391113281	0	1	0	0	26.9358862434057	10.4863886183155	46.8454965619307	42.0964345701803	0.571680249573431	1.16842695276088	3.42351400424742	2.08162874743099	25.4684650913096	86.0014439230278	23.0208535806514	4.53990877202712	19.3596018134679	0.673118249753906	10.6624426359061	0	0	0	57.9954624501105	41.754674147892	45.7506850017728	0	21.1317091885133	20.8682217675485	2.0354580074151
0.750891424920685	1660.64452941176	1011.63964705882	661.957917525773	425.980816023882	296.273504610235	135.309479529588	21.7432	1480.64672851562	3167.84594726562	2446.23191503644	1687.19921875	0	0	1	0	29.8255970882678	10.2643370527386	40.9756650371732	45.6223337986576	3.13766411143057	1.24289841309289	3.73216104250655	1.42424344532099	17.4170866750055	41.4623648002354	13.6583952615702	30.0676343606461	35.0848073271324	3.20883890516017	0.641859738014557	0	0	0	66.0762629235807	33.9237738695316	41.5425542935652	2.15235962692783	15.6760936857812	21.2168948875492	1.07466210452558
0.815464129221257	1527.66864705882	841.47394117647	701.399072164948	550.532559033177	364.405770341706	195.038644126639	519.114904	646.391540527343	3694.31567382812	1886.91389279477	3047.92413330078	0	0	0	1	30.3697629695798	10.7048637106302	38.076303677318	46.8073640673925	4.4114685446594	1.28283729025853	6.88690474442097	0.57232415735072	23.7447071534512	43.6265966189224	19.2196760394566	18.1160274433262	15.8100546177815	6.63267644848444	17.4602404199317	59.7911435676326	29.7014263802608	10.5074300521065	35.2697995355572	64.7300118742112	59.4049825012459	1.88422711424868	26.2879210344076	28.3008578313786	1.2402984373527
0.410647498204114	1548.94376470588	843.993588235294	727.569835051547	607.744652731412	398.850418219882	219.373652487835	562.058948	662.634033203125	3243.32421875	1589.98803931878	2580.69018554688	1	0	0	0	26.5046845696557	12.0698795957215	48.0699202462992	38.0437057476615	1.81649441031782	1.18684751275912	7.10251220553115	0.5384506395226	39.8576436265547	53.6513308480659	29.429282233588	6.05909297980694	7.20825062530207	2.37243900091841	26.2059066653171	62.158047337652	32.947763239272	4.89418942307596	0	99.9999250968246	60.4783495723584	1.90095173728654	30.0004077835504	24.8586151476414	2.98848294946219
0.625356858482057	2045.46770588235	1287.09764705882	808.429360824742	553.511605026941	363.594960655588	199.025520330928	185.103044	488.662017822265	2862.51123046875	1656.37616605951	2373.84921264648	0	0	1	0	38.487124002894	2.77626150977074	22.7790275283679	65.8438452844785	8.60086567738283	1.4306818522778	5.61881588577738	0.213583737715302	20.0465679124394	81.556816094562	17.1583200976738	22.7389675596693	12.4104589073839	0.0761649592571486	38.7360398002425	85.3403328365975	12.3120471982562	2.34761996514619	99.9998779058436	0	22.3396826171752	1.32249830760168	4.67167314927016	16.1439628296715	0.137402421569006
0.7893193025808	1938.99082352941	1029.71123529412	939.048371134021	447.048863478824	305.97446387047	147.289713924866	39.892592	1384.84020996093	3169.48193359375	2378.31360928513	1784.64172363282	1	0	0	0	32.2148435680531	4.63550659679816	40.4629690906064	51.0740778620719	3.82744645052351	1.27025442917367	4.26199028083263	1.42424344532099	14.7245471507197	43.3457914407538	11.7985045257773	22.0955121232324	32.2991282902157	7.41880667492093	5.30093787751951	69.5320689514219	26.2785248530219	4.18940619555616	99.9998696499841	0	49.3064240158219	0.465209074735438	39.8824283229865	8.70815868837432	0.236389700435928
0.592117755650742	1998.73147058823	1273.38694117647	771.768371134021	571.646703522412	373.809739443353	207.497129769649	44.520716	527.622436523437	2519.4931640625	1704.04795211002	1991.87072753906	0	0	1	0	37.8971221457374	1.476501191005	25.8733797084949	64.9389187658399	7.71120033466019	1.40573989116413	4.20930639760312	0.758410983327402	22.7717694447252	83.8471300382961	17.5865143806925	14.8904535705061	12.5072712776112	0.0170692540062213	38.5540545093151	84.1726174836665	12.3577124840668	3.46967003226664	99.9998090776438	0	1.00869261968116	0	0	1.00869261968116	0
0.711547052306057	832.040882352941	554.041529411765	289.020371134021	571.911523380118	388.922016773353	190.973715532083	128.738384	1234.25805664062	3030.3046875	2188.66706561276	1796.04663085938	1	0	0	0	26.7009853189713	11.3251650933577	47.4615424290085	40.2544056483771	0.958886829256774	1.17057983215852	5.62130881109769	1.42424344532099	26.8825431911083	57.6739989087908	21.5986059879718	5.30545550000078	22.8802331126157	0.223979472172647	27.9597675708168	0	0	0	0	99.7652634819464	78.7377549086713	1.2438216029127	47.5974766056694	24.0032046604193	5.63504481130382
0.339902982350742	1562.73617647059	805.039588235295	769.640226804124	671.076442402059	442.433136000647	240.707474037526	27.413196	498.541290283203	2892.55249023437	1576.70332968679	2394.01119995117	0	0	1	0	25.4347680628757	16.9141689770903	42.9057638990223	39.0345250255363	1.14554209835109	1.1698422637353	4.12313440892378	3.40248543073927	31.8435815320869	56.2565928173853	27.2300318789621	10.4718037366477	13.944413445513	0.135665911751513	22.9089397271365	73.3602987313922	24.1835891327349	2.45611213587281	0	99.9998796200195	54.0398048525556	0.148891772592886	30.5462035727868	22.7888167337076	0.245020643412361
0.624089932561371	1704.16352941176	899.739647058823	824.559278350515	572.525870229176	380.290256344824	201.800920652474	62.222764	1079.25964355468	3248.22192382812	1861.95709330287	2168.96228027344	0	0	0	1	27.045027436872	10.9524138911725	48.9254637637967	37.967855584387	2.15426676064386	1.19880743330874	4.88144471872623	1.42424344532099	32.5408407182523	40.000289289537	25.0690598411479	11.9632478536342	13.8881077754443	5.24126228646813	22.0268635179671	55.9443286130373	37.1582430166269	6.89742837033562	0	99.9981791229975	64.2001606212493	0.957565456077647	36.3297031393284	18.7536066705113	7.83276891412796
0.754876135629257	1544.60411764706	835.270647058824	728.097463917526	579.070897655824	382.460315867824	206.383090197711	200.80696	930.173095703125	3243.32421875	1787.50047937427	2313.15112304688	0	0	0	1	25.8083397765026	14.1868154791453	47.6906427482203	36.2606912621805	1.86185051045394	1.18280620174559	6.09987332676654	1.60363465489443	34.2255410017958	46.6636222295041	25.5505733468656	8.14327333238065	12.1762216578029	5.26415373362405	23.4065457485895	0	0	0	0	0	0	0	0	0	0
0.973801765951542	1568.75	849.36905882353	731.729319587629	501.598767338294	336.714767221941	172.478823831959	206.642172	776.8828125	3694.31567382812	2205.53682915046	2917.43286132812	0	0	0	1	31.4766728635657	12.356461233451	33.8862018890342	47.1422791910068	6.61505768650797	1.34247952578038	5.9299688973272	1.4779654948652	11.2393975556508	30.0572195665366	10.6505047845894	28.7430538587523	21.1076086404312	14.5288719974647	11.6191010719496	0	0	0	0	0	0	0	0	0	0
0.114098340929142	1403.79758823529	730.984882352941	700.23618556701	667.238403304059	437.427586682118	241.66883421	63.127296	725.718688964843	1606.54174804687	1075.30499884442	880.823059082027	1	0	0	0	14.6940540880006	44.7099803971963	43.7570621039329	11.2557200190401	0.277237479830707	1.06317294711381	5.50593729610254	2.99784739710695	59.539530310567	72.9890662078973	45.214921410399	0.599586655791966	0.135564230680909	0.0646147267731437	36.9602571919517	0	0	0	0	0	31.6380649367279	1.53488736523452	13.8744227068107	13.0429530436044	0.201218174039926
0.000211029408	1542.83770588235	841.524647058823	723.831896907217	610.228826781353	400.273148493824	220.48832645332	584.888868	627.539306640625	3243.32421875	1574.29054292413	2615.78491210938	1	0	0	0	26.5797101954899	12.1989445941327	47.5836632986925	38.3546900673645	1.86270203981031	1.18863125089615	7.13950067487402	0.515422700778774	39.9623130706248	53.9505023945573	29.6539565035343	6.1165401041218	7.04162273558342	2.30556136744984	26.5781686105744	62.2850746492304	32.7121112492809	5.00281410148855	0	99.9999468275057	60.1988363069521	2.08468014210868	29.8425763309877	24.631419498578	2.91397788729297
0.902397217446171	1540.76717647059	847.424764705882	708.775731958763	576.806873200765	379.136585502294	207.370835247649	144.831292	765.73388671875	3229.443359375	1735.80215449403	2463.70947265625	0	1	0	0	29.1789939821736	8.37159651219658	44.2659584328371	45.0675822947876	2.29486276017866	1.22198229140937	5.65034746039634	2.05968610706034	35.0216766448047	50.7013097126144	26.2158219138831	10.4644644644645	11.7527182354769	0.659487073280177	18.5022263642953	55.8235247202628	35.396470314256	8.78000496548101	0.0253253281756266	99.9747112661261	66.0134730540069	1.65458230920085	29.2207295681905	31.8913195442641	2.69535884569437
0.353918785703103	1583.00011764706	895.987058823529	696.109793814433	622.720043365353	405.363850719588	228.141995947361	43.938636	622.40234375	2161.76733398437	1444.72478810872	1539.36499023437	0	0	1	0	25.241310452363	10.703093535816	54.4970136677229	33.7774171958263	1.02247560063477	1.15997500767943	4.60253903319404	1.42424344532099	46.5855155312107	56.3263067585742	34.6199027369734	3.4403356602623	2.54430114768869	0.280778717246275	47.5724245264988	80.6608098858402	16.1965347823813	3.14265533177841	0	100.002077897912	30.3657302821399	0.0765778444615357	18.3030447528929	10.9788864518593	0
1.436298245316	1935.43158823529	1016.17058823529	948.922824742268	448.079141499	302.336867721941	152.432267147753	454.188008	604.549377441406	4272.642578125	2224.22114221997	3668.09320068359	1	0	0	0	32.384929282264	9.62384956800939	34.8233618189458	49.6519147962386	5.90087381680622	1.3186848227367	6.68904502292247	0.748566659646373	8.98966018392512	28.7117865712951	7.83750704817329	32.8963194505591	18.7354495025095	18.2842740160254	12.8594259047284	70.1325074384456	26.2042587046367	3.66323385691763	96.08372597103	3.91639138125373	53.0434452265463	1.41598124682349	33.4154335611629	15.8557115494569	0.523044817038735
0.576829432385485	1628.34758823529	874.585235294118	765.665134020619	475.136477290059	321.459328728235	160.606422596227	168.058532	1162.94995117187	3694.31567382812	2361.36034698678	2531.36572265625	1	0	0	0	31.4592842875295	12.491262484579	34.4244969180919	46.18748237502	6.89675822230905	1.34870523767597	5.72384514107538	1.83543790564587	7.53736780023115	22.3582370018726	7.22563607920889	32.9234919037131	23.6806128167511	17.7684018147486	7.65080962868569	63.6670434033737	28.4290527562576	7.90390384036857	79.6666354315174	20.3324654769685	55.0810075783676	0.851905896223195	25.047106549889	24.8848220992173	0.122367278910123
0.809555432225142	1547.39288235294	852.274705882353	716.874	571.141084217882	375.695788288588	205.139222592186	76.64182	1019.60461425781	2652.26391601562	1702.22389062509	1632.65930175781	0	0	0	1	29.1540843511631	9.09390384280566	42.8574351206359	44.9424637561955	3.10619728036294	1.23597748414803	5.01477482786782	3.77643693743181	38.3520067082365	55.4095986409558	28.555532794639	8.86610310999791	8.87132122730119	0.439756835733667	26.0355353788353	0	0	0	0	0	0	0	0	0	0
0.573796919432571	1463.14629411765	809.559941176471	669.667175257732	530.690457611471	350.352892138412	189.099507961485	19.254128	1107.72302246093	2652.2939453125	1800.119498348	1544.57092285157	0	0	0	1	32.0549621057963	4.03052037031959	37.6718162728219	55.947890672457	2.34977268440152	1.24999688756032	3.53850044906724	1.42424344532099	35.6942042458456	46.2324914697038	25.8521207588718	7.6672239934367	14.2092363930919	0.335434559106062	18.259375032453	68.3274549691148	28.7651282761802	2.90741675470475	0	99.999252108431	52.882300605832	0.639036054415229	16.1516570502491	30.8230502361543	4.77461314180866
0.511667769108155	1568.46558823529	863.581764705882	725.51987628866	589.326152350647	388.117196973529	211.15801729868	30.995528	1015.41766357421	2761.85571289062	1857.28539331742	1746.43804931641	0	0	0	1	29.3894742453103	5.2782990014015	45.8313610001987	47.1308037569397	1.75953624146003	1.20934793300417	4.10143330968166	1.42424344532099	41.3549914283932	42.3778949338255	29.0450993424491	5.53974981775017	14.0816221202913	0.331275361757856	18.7262510725322	0	0	0	0	0	0	0	0	0	0
0.394942154681828	1457.06376470588	844.972058823529	624.355113402062	598.392213610235	395.58041053547	213.395388418515	30.326644	939.348815917968	3036.56274414062	1716.59718453139	2097.21392822265	0	1	0	0	34.9508717365432	5.17478879785846	27.9621980744506	61.6878550261441	5.17515810154691	1.33877929405852	3.90631022033814	2.09884746891216	23.7548170668707	61.0405523936398	19.5111158008587	21.0802898531613	8.98010721138313	0.0659356599829886	48.0044572506148	75.1063857624396	20.3828314788731	4.51078275868722	100.000929875393	0	31.6741039856678	2.130920039125	15.207178854298	14.3360050922448	0
0.560248420350171	1639.176	954.296	704.097958762886	524.191987154118	349.197400648824	183.822753525031	70.28242	977.880004882812	2936.23681640625	1919.32557878207	1958.35681152344	1	0	0	0	32.4753900153871	4.54943741569772	37.8809723004775	53.9223821475525	3.64720813627232	1.28183541470738	4.82026608926444	2.42262574339358	33.9089855336409	44.2194227305194	25.0551061002296	14.6179912425207	13.6053899183716	0.537882215033388	15.8116885888167	79.567375492165	16.592951514457	3.83967299337796	0	100.000287411845	34.1130621567644	0.422089648929763	12.0931396323314	21.4194219710934	0
0.571951229762057	1740.07535294118	1033.61035294118	739.73362886598	656.077477511883	422.621695998118	245.366301837711	3.575104	467.227630615234	2309.33227539062	1583.90350496338	1842.10464477539	0	0	0	1	27.4034703093876	6.60931758471447	56.6283394576305	33.43642442498	3.3259185326751	1.21431480861012	2.01155157267132	1.42424344532099	38.9359659180953	66.2001845792432	30.823614956512	6.3385991891514	5.44386970501887	2.1920872361247	25.6507758982245	77.499044471424	14.9625376590674	7.53841786950851	0	99.9998601439287	40.0390195601279	0	19.5770783160333	20.3129116983159	0
0.701156368333028	1745.35576470588	1017.47676470588	753.847175257732	561.520150225647	369.153593059118	202.151439634392	56.607388	434.69009399414	2523.41748046875	1617.12576181825	2088.72738647461	0	1	0	0	24.7245884462692	13.716622936947	52.3252688437971	32.6405920145754	1.31751620468053	1.15951600270388	4.87656823964369	2.70558323588433	37.2304023318465	69.8454798392439	28.9805767786954	4.24098351680375	7.46839087057344	2.68785774964545	26.111375047906	65.2555498367089	24.897224851918	9.84722531137309	0	100.001384978229	51.028453384795	0.284877455413037	34.023279252788	14.7836973887463	0.036687264324449
0.792599297037257	1855.55941176471	1076.65329411765	815.008268041237	656.478789889412	426.123833638412	242.390811855588	11.68384	447.910125732421	2383.85986328125	1535.06144147292	1935.94973754883	0	0	0	1	31.2051201753002	7.22624448640928	45.4287009357185	40.1845418156472	7.16051276222507	1.33370909153567	3.06585146599825	1.42424344532099	32.2524087911962	60.3757628670963	26.0507237072987	17.165641337178	5.00201072959537	0.764932875856699	26.355103402839	73.5471305919954	20.6501307625646	5.80273864543989	0	99.9994265583918	52.7300463735269	0	38.0454228430499	14.3852688607799	0
0.335572646973531	1416.59776470588	863.758647058823	586.699855670103	523.610820071471	354.587411404824	176.77437274132	101.457728	1060.89758300781	3890.58837890625	2258.58171118391	2829.69079589844	0	1	0	0	29.5202542209242	9.37337915218926	41.029738363525	46.8444079143973	2.7524745698884	1.230959277292	5.28279259235221	0.267352724476543	19.2124209801374	63.3493667064294	16.5427311593066	13.5023192698956	22.7806799446962	6.7268188801479	23.5469702658464	0	0	0	54.1505384390236	45.5366771075339	55.1166502926962	0.256119221581601	27.7013868762806	25.2851172406001	0.715638832299308
0.792660688210285	1584.93470588235	1001.78835294118	610.712969072165	604.459879842059	401.003743333176	212.962287617691	264.991208	311.582489013671	3148.15649414062	1685.85163064666	2836.57400512695	0	0	0	1	34.1877489867364	7.54579634397278	30.2237544980614	55.8031083108615	6.42734084710428	1.34527755868551	6.09605624998665	0.262687960575658	22.0034467131824	68.4983880814299	19.8329147013996	20.0516027374052	11.0428952471222	0.653222133635091	40.8841515526666	0	0	0	89.7764419414247	10.0609688907113	34.1521595183653	3.60114742120284	19.6916804351272	10.4422791542184	0.0857743374866322
0.0499903869912685	1659.78247058823	971.060882352941	703.255546391753	503.476751878118	341.589115780647	169.838814837216	15.0929	1101.33666992187	3025.6328125	2099.12364212966	1924.29614257813	0	0	1	0	28.582004984563	7.70467837807181	46.9896543718468	43.4628754252372	1.84279182484414	1.20187218179243	3.40967407615336	1.42424344532099	22.5844314445158	62.5537130401945	16.8725528517765	15.9217359050445	18.8778348876643	0.535184400169563	16.5383902077151	0	0	0	100.000457168602	0	54.3084793133644	0.300351148205098	32.9778829131946	21.0079832768043	0
0.84004353346176	1631.81905882353	863.109294117647	791.280556701031	591.920948655353	391.730096013824	210.354457451938	78.381736	428.509979248046	3212.30883789062	1730.80799993782	2783.79885864257	1	0	0	0	31.4705166065168	7.87769772424425	37.9676518041439	49.1386511052178	5.01599936639406	1.32013425756534	4.9607667792917	0.580109631662151	29.6980355983215	46.8182612678473	21.7025239824905	17.1938584159755	14.0147620493378	1.74077882184253	29.4503649690905	70.0077110600601	25.7002804738638	4.29200846607598	52.1674551836923	47.8328101842501	58.4483991246091	0.146952299457616	32.0352287467602	23.1601603109963	2.70698602765381
0.351837467897142	1447.12405882353	777.270823529412	691.942082474227	655.736235585647	428.731035806	238.731390038165	15.50818	373.617492675781	2329.19482421875	1452.37399274333	1955.57733154297	0	0	0	1	28.8474350884677	9.47728670301234	43.2707188932865	44.6283166118455	2.62367779185565	1.2325324131311	3.42757350777199	1.30769697024409	37.4326136861926	65.3743970698238	26.0691531894039	3.44362918928677	1.14701672490941	1.08254136094598	49.5809101342377	83.7474114651617	14.9689097299503	1.28367880488793	0	99.9997291751837	38.4016011865001	0.786248580484813	17.2196905615034	10.8257633540791	8.39968549025068
0.101718872432833	1968.67664705882	1235.26676470588	782.937030927835	668.187788195059	431.088012948706	249.016782140783	18.743892	346.58999633789	2355.453125	1416.63015701496	2008.86312866211	0	0	0	1	40.1376601137204	0.643393415824046	14.1288750218747	79.7497108272262	5.47802073507506	1.39449401995145	3.28677985584787	1.68812325636533	24.0114019083793	98.5066202908447	19.7076616129824	15.8541854473492	4.59751108171397	0.059209157683055	53.9875500744115	83.3997093370157	12.1323524111685	4.46793825181576	100.000032010428	0	22.9228385300364	0	6.03790556867185	16.8317529943328	0
