GIS_ID	lasso_plateau_C_obs	lasso_plateau_C_est	lasso_plateau_C_residual	lasso_plateau_q95_obs	lasso_plateau_q95_est	lasso_plateau_q95_residual	lasso_plateau_Qmin_obs	lasso_plateau_Qmin_est	lasso_plateau_Qmin_residual	random_forest_alps_C_obs	random_forest_alps_C_est	random_forest_alps_C_residual	random_forest_alps_q95_obs	random_forest_alps_q95_est	random_forest_alps_q95_residual	random_forest_alps_Qmin_obs	random_forest_alps_Qmin_est	random_forest_alps_Qmin_residual	random_forest_plateau_C_obs	random_forest_plateau_C_est	random_forest_plateau_C_residual	random_forest_plateau_q95_obs	random_forest_plateau_q95_est	random_forest_plateau_q95_residual	random_forest_plateau_Qmin_obs	random_forest_plateau_Qmin_est	random_forest_plateau_Qmin_residual	sequential_alps_C_obs	sequential_alps_C_est	sequential_alps_C_residual	sequential_alps_q95_obs	sequential_alps_q95_est	sequential_alps_q95_residual	sequential_alps_Qmin_obs	sequential_alps_Qmin_est	sequential_alps_Qmin_residual	sequential_plateau_C_obs	sequential_plateau_C_est	sequential_plateau_C_residual	sequential_plateau_q95_obs	sequential_plateau_q95_est	sequential_plateau_q95_residual	sequential_plateau_Qmin_obs	sequential_plateau_Qmin_est	sequential_plateau_Qmin_residual	stepwise_alps_C_obs	stepwise_alps_C_est	stepwise_alps_C_residual	stepwise_alps_q95_obs	stepwise_alps_q95_est	stepwise_alps_q95_residual	stepwise_alps_Qmin_obs	stepwise_alps_Qmin_est	stepwise_alps_Qmin_residual	stepwise_plateau_C_obs	stepwise_plateau_C_est	stepwise_plateau_C_residual	stepwise_plateau_q95_obs	stepwise_plateau_q95_est	stepwise_plateau_q95_residual	stepwise_plateau_Qmin_obs	stepwise_plateau_Qmin_est	stepwise_plateau_Qmin_residual
64	16.581740545164	17.7435328571759	-1.16179231201188	0.288335187094024	0.264715216409046	0.0236199706849777	0.2428377940368	0.325572061494744	-0.0827342674579445	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.9716936238976	13.8757299410353	0.0959636828623172	0.455621562774212	0.483928526416447	-0.0283069636422346	0	0.00278452572049565	-0.00278452572049565	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.581740545164	17.6159856127603	-1.03424506759635	0.288335187094024	0.392249107648345	-0.103913920554321	0.2428377940368	0.362302177012925	-0.119464382976125	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.581740545164	18.320358701996	-1.73861815683197	0.288335187094024	0.296235680600914	-0.00790049350688976	0.2428377940368	0.23684350679016	0.00599428724663975
67	7.99800027756748	9.23843585077338	-1.2404355732059	0.526560996692329	0.531051987445662	-0.00449099075333281	0.437792725098514	0.527688741268278	-0.0898960161697636	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.08913606028323	6.0811295880687	-0.991993527785471	0.277310334814306	0.367049217836934	-0.0897388830226281	0.6815598734688	0.51644433659378	0.16511553687502	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.99800027756748	8.88220217434062	-0.884201896773143	0.526560996692329	0.667148249008258	-0.140587252315929	0.437792725098514	0.596076880172871	-0.158284155074357	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.99800027756748	9.64122395899672	-1.64322368142924	0.526560996692329	0.660880186519973	-0.134319189827644	0.437792725098514	0.513119515212562	-0.075326790114048
69	13.9716936238976	15.5441603456043	-1.57246672170665	0.455621562774212	0.33505391199246	0.120567650781752	0.389184409385828	0.369256356088233	0.0199280532975946	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.82088445406136	8.72833648046191	1.09254797359945	0.476152834528376	0.421904130634091	0.0542487038942846	0.570436088600228	0.47862789053997	0.0918081980602577	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.9716936238976	14.9985427392028	-1.02684911530518	0.455621562774212	0.400750979337743	0.0548705834364693	0.389184409385828	0.442116408158111	-0.0529319987722832	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.9716936238976	13.7178464635403	0.253847160357296	0.455621562774212	0.4295574005668	0.0260641622074124	0.389184409385828	0.359439357292875	0.0297450520929531
70	5.08913606028323	6.95094481476225	-1.86180875447902	0.277310334814306	0.488850172201567	-0.211539837387261	0.198536796270171	0.504528093163577	-0.305991296893406	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.19433062582035	8.03029231037056	0.164038315449794	0.390639947707482	0.422975454239899	-0.0323355065324168	0.470767965901714	0.413837676634133	0.0569302892675813	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.08913606028323	7.8706861348427	-2.78155007455947	0.277310334814306	0.654315158486672	-0.377004823672366	0.198536796270171	0.565726880758291	-0.36719008448812	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.08913606028323	7.315821597177	-2.22668553689377	0.277310334814306	0.623390965124504	-0.346080630310198	0.198536796270171	0.5572303852677	-0.358693588997529
72	9.82088445406136	14.0604107404104	-4.23952628634901	0.476152834528376	0.231131391743962	0.245021442784414	0.424823911300114	0.317727531936816	0.107096379363298	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8456817223631	20.9979379118545	0.847743810508575	0.785867143015906	0.647659205211308	0.138207937804598	0.191131693344685	0.222989457120413	-0.0318577637757284	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.82088445406136	12.8108729946365	-2.98998854057518	0.476152834528376	0.394732563769344	0.0814202707590323	0.424823911300114	0.383702641740625	0.0411212695594891	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.82088445406136	13.2539329077066	-3.43304845364521	0.476152834528376	0.343509003543122	0.132643830985254	0.424823911300114	0.359916024853263	0.0649078864468513
73	8.19433062582035	6.25801091325648	1.93631971256387	0.390639947707482	0.376607673155552	0.0140322745519301	0	0.414115757131339	-0.414115757131339	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.6110268290007	19.0336067478812	23.5774200811195	0.637353620191059	0.554436757568244	0.0829168626228153	0	0.00388751169314134	-0.00388751169314134	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.19433062582035	7.44207364561966	0.75225698020069	0.390639947707482	0.662786965575638	-0.272147017868156	0	0.48681156403694	-0.48681156403694	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.19433062582035	6.13248311005502	2.06184751576533	0.390639947707482	0.503635120906589	-0.112995173199107	0	0.298753722109006	-0.298753722109006
74	21.8456817223631	17.3972398096015	4.44844191276162	0.785867143015906	0.478372544624849	0.307494598391057	0.6815598734688	0.451238558524683	0.230321314944117	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00349700984664849	-0.00349700984664849	0.595577297638588	0.534645699744716	0.0609315978938718	0.500496566096914	0.517411893136175	-0.0169153270392614	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8456817223631	16.3999225604336	5.44575916192947	0.785867143015906	0.425080639101061	0.360786503914845	0.6815598734688	0.420539739473106	0.261020133995694	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8456817223631	17.5454215223476	4.30026020001554	0.785867143015906	0.486153883560582	0.299713259455324	0.6815598734688	0.465526334024402	0.216033539444398
75	42.6110268290007	15.7123731368285	26.8986536921722	0.637353620191059	0.406431365975836	0.230922254215223	0.570436088600228	0.369882753947021	0.200553334653207	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.5065974466628	13.2365551176279	0.270042329034883	0.220598772242824	0.253136751129569	-0.0325379788867454	0.747720693308571	0.628247909616319	0.119472783692252	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.6110268290007	12.2087683722565	30.4022584567442	0.637353620191059	0.448015112802117	0.189338507388942	0.570436088600228	0.345128739072945	0.225307349527283	NA	NA	NA	NA	NA	NA	NA	NA	NA	42.6110268290007	14.278070710271	28.3329561187297	0.637353620191059	0.418540872301155	0.218812747889904	0.570436088600228	0.384862704792559	0.185573383807669
76	0	18.9901730126154	-18.9901730126154	0.595577297638588	0.550267943666535	0.0453093539720535	0.470767965901714	0.460942124387461	0.00982584151425286	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.32334075535768	11.0920138382323	-1.76867308287464	0.172983101441506	0.217312238713122	-0.0443291372716157	0.341631038851199	0.393263069805814	-0.0516320309546149	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	12.1993686903051	-12.1993686903051	0.595577297638588	0.690675629992485	-0.0950983323538969	0.470767965901714	0.346554275533405	0.124213690368309	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20.0375643019163	-20.0375643019163	0.595577297638588	0.427831796526691	0.167745501111897	0.470767965901714	0.396228506749432	0.0745394591522816
80	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.4636083904232	9.61228237569869	1.85132601472451	0.832126534966588	0.678155528002822	0.153971006963766	0.750891424920685	0.605761844771498	0.145129580149187	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3501826672408	17.8493681198067	-2.49918545256594	0.832126534966588	0.608681168885129	0.223445366081459	0.750891424920685	0.57168913072181	0.179202294198875	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3501826672408	14.8665071077976	0.483675559443178	0.832126534966588	0.684079176522991	0.148047358443597	0.750891424920685	0.609296438164739	0.141594986755946	NA	NA	NA	NA	NA	NA	NA	NA	NA
81	13.5065974466628	13.151391636292	0.355205810370842	0.220598772242824	0.217638571587362	0.00296020065546151	0.191131693344685	0.346529980514766	-0.155398287170081	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8790397113087	19.8945099474541	-0.0154702361453758	0.556574295528847	0.581531740938844	-0.0249574454099966	0.712884348078857	0.592216946775168	0.120667401303689	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.5065974466628	13.365886539593	0.140710907069757	0.220598772242824	0.36435879421772	-0.143760021974896	0.191131693344685	0.428578794900369	-0.237447101555684	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.5065974466628	13.9851000879317	-0.478502641268916	0.220598772242824	0.268839744651499	-0.0482409724086748	0.191131693344685	0.205992350749657	-0.0148606574049724
85	9.32334075535768	15.699660969189	-6.37632021383133	0.172983101441506	0.250861177800847	-0.0778780763593408	0	0.251115859257506	-0.251115859257506	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.17234115026701	7.53204424735919	-0.359703097092177	0.807539781884612	0.719192187267569	0.0883475946170431	0.583350114693942	0.509161100754358	0.074189013939584	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.32334075535768	16.9871973485607	-7.66385659320299	0.172983101441506	0.31057516860102	-0.137592067159514	0	0.236916204637756	-0.236916204637756	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.32334075535768	16.7521647410417	-7.42882398568399	0.172983101441506	0.241900849839217	-0.0689177483977109	0	0.199534454874716	-0.199534454874716
86	19.8790397113087	22.5494111281451	-2.67037141683644	0.556574295528847	0.747812262595267	-0.19123796706642	0.500496566096914	0.529971712049748	-0.0294751459528336	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.472100685876	23.3178231958338	1.1542774900422	0.387644314560565	0.45681776014152	-0.0691734455809555	0.327965621273142	0.334598451276587	-0.0066328300034455	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8790397113087	23.2053705888713	-3.32633087756259	0.556574295528847	0.570883264221809	-0.0143089686929619	0.500496566096914	0.526943102877632	-0.0264465367807182	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.8790397113087	22.7614411882821	-2.88240147697339	0.556574295528847	0.628453301081454	-0.0718790055526068	0.500496566096914	0.569301061446938	-0.068804495350024
89	7.17234115026701	6.41610163817858	0.756239512088427	0.604485211942588	0.584913254093292	0.0195719578492956	0.496278808560685	0.517393133866862	-0.021114325306177	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.9339941971789	14.1704597635162	0.763534433662748	0.766821246954353	0.651929760814861	0.114891486139492	0.1691402983728	0.207110350861619	-0.037970052488819	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.17234115026701	6.60486476335605	0.567476386910959	0.604485211942588	0.585836168768615	0.0186490431739725	0.496278808560685	0.582666644566234	-0.0863878360055494	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.17234115026701	7.40899934802084	-0.236658197753834	0.604485211942588	0.688819338288662	-0.0843341263460745	0.496278808560685	0.569364017720833	-0.0730852091601478
90	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5282130375388	11.7231012010126	5.80511183652616	0.902482463938447	0.832968067446628	0.069514396491819	0.815464129221257	0.74991990100312	0.0655442282181373	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.0898725140526	17.9789211121438	2.11095140190876	0.902482463938447	0.727072532010564	0.175409931927883	0.815464129221257	0.658141828201456	0.157322301019801	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.0898725140526	14.8665071077976	5.22336540625498	0.902482463938447	0.684079176522991	0.218403287415456	0.815464129221257	0.609296438164739	0.206167691056518	NA	NA	NA	NA	NA	NA	NA	NA	NA
91	24.472100685876	24.9456809546627	-0.473580268786741	0.807539781884612	0.867908255074191	-0.0603684731895795	0.747720693308571	0.560654010709144	0.187066682599427	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.531511680647	21.9657712195732	3.56574046107377	0.670014554401694	0.59069793554019	0.0793166188615044	0.901868838528685	0.644066096914735	0.25780274161395	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.472100685876	24.5153816076754	-0.0432809217994432	0.807539781884612	0.605410289299252	0.20212949258536	0.747720693308571	0.532303996531534	0.215416696777037	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.472100685876	24.1387207639224	0.333379921953586	0.807539781884612	0.654624274525708	0.152915507358904	0.747720693308571	0.575512406336826	0.172208286971745
100	8.10943820610581	6.60686997034667	1.50256823575914	0.711229155155576	0.569604243894894	0.141624911260683	0.588004250259428	0.526217037852952	0.0617872124064758	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.0902435857004	10.6821665471192	0.408077038581219	0.421572686110306	0.42687928568822	-0.00530659957791435	0.309305193850971	0.288907504142799	0.0203976897081722	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.10943820610581	7.85519378499713	0.254244421108681	0.711229155155576	0.603821242445921	0.107407912709656	0.588004250259428	0.581331189957006	0.00667306030242198	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.10943820610581	7.52134067245686	0.588097533648946	0.711229155155576	0.63167806806896	0.0795510870866158	0.588004250259428	0.518919964703522	0.0690842855559057
101	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.3271880250363	13.3175130659007	6.00967495913558	0.722939959133365	0.671125472424415	0.0518144867089502	0.625356858482057	0.547572127312688	0.0777847311693692	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.45919245944049	14.6162745064836	-5.15708204704313	0.458808212675012	0.670836922009571	-0.212028709334559	0.410647498204114	0.574576142179987	-0.163928643975873	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.45919245944049	14.8665071077976	-5.40731464835713	0.458808212675012	0.684079176522991	-0.225270963847979	0.410647498204114	0.609296438164739	-0.198648939960625	NA	NA	NA	NA	NA	NA	NA	NA	NA
106	14.9339941971789	19.880486913603	-4.94649271642405	0.387644314560565	0.621699645876435	-0.23405533131587	0.341631038851199	0.529178546674824	-0.187547507823625	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.15827964940433	6.28561230221135	-0.12733265280702	0.231439032696282	0.26521501033934	-0.0337759776430579	0.227420914441371	0.224763113370694	0.00265780107067734	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.9339941971789	23.2553136803588	-8.3213194831799	0.387644314560565	0.604639237569379	-0.216994923008814	0.341631038851199	0.500675457141092	-0.159044418289893	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.9339941971789	22.4649079054656	-7.53091370828675	0.387644314560565	0.610405569391685	-0.22276125483112	0.341631038851199	0.504692705803048	-0.163061666951849
109	25.531511680647	21.5396838644107	3.99182781623634	0.766821246954353	0.44306807014445	0.323753176809903	0.712884348078857	0.505941564286001	0.206942783792856	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.47194881461619	7.33842786555398	0.133520949062209	0.956284615780518	0.752485806170355	0.203798809610163	0.273016147426285	0.281695835142259	-0.00867968771597366	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.531511680647	22.6468236246606	2.88468805598642	0.766821246954353	0.628738439354863	0.138082807599491	0.712884348078857	0.451209840229424	0.261674507849433	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.531511680647	22.020031148995	3.51148053165202	0.766821246954353	0.569276608253611	0.197544638700742	0.712884348078857	0.589720726927052	0.123163621151805
110	11.0902435857004	12.4473954835118	-1.35715189781137	0.670014554401694	0.608137031555177	0.061877522846517	0.583350114693942	0.526120639494393	0.0572294751995491	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.4448569999437	29.8603996158075	5.58445738413625	0.361217526303812	0.376073010655933	-0.0148554843521209	0.400529149072457	0.389301314734579	0.0112278343378776	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.0902435857004	13.1422819624675	-2.05203837676707	0.670014554401694	0.602742987330052	0.0672715670716419	0.583350114693942	0.528448118960223	0.0549019957337186	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.0902435857004	12.127926050866	-1.0376824651656	0.670014554401694	0.643972338879644	0.0260422155220498	0.583350114693942	0.546955677207532	0.0363944374864101
111	6.15827964940433	8.36402456362721	-2.20574491422288	0.421572686110306	0.525674790686742	-0.104102104576436	0.327965621273142	0.527614525731302	-0.19964890445816	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3050868793545	14.1516198834899	2.15346699586458	0.280696155443577	0.27813357163183	0.00256258381174734	0.391482104777142	0.396793204258517	-0.00531109948137487	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.15827964940433	4.00187726157739	2.15640238782694	0.421572686110306	0.817029816540141	-0.395457130429835	0.327965621273142	0.509935882263242	-0.1819702609901	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.15827964940433	10.8402270846326	-4.68194743522822	0.421572686110306	0.558401945205331	-0.136829259095025	0.327965621273142	0.504290668558089	-0.176325047284947
112	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.000849668394640536	-0.000849668394640536	0.857408001438494	0.771113343415615	0.0862946580228795	0.7893193025808	0.705055071171091	0.0842642314097092	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.4636083904232	14.5609582583764	-3.09734986795318	0.722939959133365	0.80316433046781	-0.0802243713344446	0.625356858482057	0.5679832653744	0.0573735931076567	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.4636083904232	14.8665071077976	-3.40289871737442	0.722939959133365	0.684079176522991	0.0388607826103744	0.625356858482057	0.609296438164739	0.016060420317318	NA	NA	NA	NA	NA	NA	NA	NA	NA
113	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.6919653505332	9.75263702121014	4.93932832932306	0.695629887067482	0.663205722144812	0.0324241649226704	0.592117755650742	0.530095352431129	0.0620224032196127	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5282130375388	26.0294090493468	-8.50119601180795	0.857408001438494	0.577314124532579	0.280093876905915	0.7893193025808	0.658945300288985	0.130374002291815	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5282130375388	14.8665071077976	2.66170592974118	0.857408001438494	0.684079176522991	0.173328824915503	0.7893193025808	0.609296438164739	0.180022864416061	NA	NA	NA	NA	NA	NA	NA	NA	NA
114	7.47194881461619	10.0589537288837	-2.58700491426746	0.231439032696282	0.365934281603189	-0.134495248906907	0.1691402983728	0.302066106624382	-0.132925808251582	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5099682331351	11.0725489992238	0.437419233911301	0.311805373134494	0.350439061408124	-0.0386336882736302	0.551277843712457	0.438709200911054	0.112568642801403	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.47194881461619	10.410457689468	-2.93850887485183	0.231439032696282	0.333364888523272	-0.10192585582699	0.1691402983728	0.273924346000869	-0.104784047628069	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.47194881461619	9.2292753424336	-1.75732652781741	0.231439032696282	0.433523502168461	-0.202084469472179	0.1691402983728	0.308569513176637	-0.139429214803836
117	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1688549705265	8.1091123619708	4.0597426085557	0.744548488221176	0.671127345111717	0.0734211431094592	0.711547052306057	0.636809700427705	0.074737351878352	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.3271880250363	16.0186625262721	3.30852549876417	0.695629887067482	0.761070710504874	-0.0654408234373917	0.592117755650742	0.441555300965268	0.150562454685474	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.3271880250363	14.8665071077976	4.46068091723868	0.695629887067482	0.684079176522991	0.0115507105444914	0.592117755650742	0.609296438164739	-0.017178682513997	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.0549193143465	11.5769784017086	5.47794091263786	0.369616224619636	0.441217945232706	-0.0716017206130704	0.339902982350742	0.409045792755979	-0.0691428104052373	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9.56706986360166	-9.56706986360166	0.744548488221176	0.630259957584841	0.114288530636335	0.711547052306057	0.617505910435016	0.0940411418710407	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14.8665071077976	-14.8665071077976	0.744548488221176	0.684079176522991	0.0604693116981855	0.711547052306057	0.609296438164739	0.102250614141318	NA	NA	NA	NA	NA	NA	NA	NA	NA
121	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.9354190394249	17.0276944552754	4.90772458414945	0.710940822676518	0.720518049266951	-0.00957722659043247	0.624089932561371	0.637375285578948	-0.0132853530175768	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.6919653505332	18.4094524079517	-3.71748705741852	0.369616224619636	0.639091390959483	-0.269475166339847	0.339902982350742	0.376007162975506	-0.0361041806247643	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.6919653505332	14.8665071077976	-0.174541757264421	0.369616224619636	0.684079176522991	-0.314462951903355	0.339902982350742	0.609296438164739	-0.269393455813997	NA	NA	NA	NA	NA	NA	NA	NA	NA
122	35.4448569999437	28.5901948787739	6.85466212116985	0.956284615780518	0.794272706519996	0.162011909260522	0.901868838528685	0.588701686722361	0.313167151806324	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.2293392494767	20.5457791391994	4.68356011027728	0.454616994324706	0.4479973666088	0.00661962771590602	0.557958820078628	0.500330398607388	0.0576284214712395	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.4448569999437	29.1828292916438	6.26202770829989	0.956284615780518	0.75363184831075	0.202652767469768	0.901868838528685	0.534140169265888	0.367728669262797	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.4448569999437	29.3036115235409	6.1412454764028	0.956284615780518	0.668356102939616	0.287928512840902	0.901868838528685	0.549244843165696	0.352623995362989
123	16.3050868793545	15.0352144744722	1.26987240488231	0.361217526303812	0.356620808059186	0.0045967182446256	0.309305193850971	0.29886721473625	0.0104379791147214	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.9266661221006	19.9318747366446	-1.00520861454397	0.4362362099712	0.438440541750464	-0.00220433177926355	0.446704791721371	0.416358449822962	0.030346341898409	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3050868793545	12.7708124552318	3.53427442412272	0.361217526303812	0.383884793303645	-0.0226672669998326	0.309305193850971	0.320885969221596	-0.0115807753706253	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.3050868793545	11.8897278928975	4.41535898645705	0.361217526303812	0.378316364972573	-0.0170988386687615	0.309305193850971	0.307526957859361	0.00177823599160953
124	11.5099682331351	9.43016570723823	2.07980252589687	0.280696155443577	0.300104306128809	-0.0194081506852317	0.227420914441371	0.273350854520691	-0.0459299400793203	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.2196970880672	19.020933616221	-0.801236528153794	0.589099969101176	0.529509672722818	0.0595902963783583	0.336596774324571	0.297811042520729	0.0387857318038419	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5099682331351	8.92327295485748	2.58669527827761	0.280696155443577	0.334164068238392	-0.0534679127948147	0.227420914441371	0.298470756203165	-0.0710498417617942	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5099682331351	8.05153120704845	3.45843702608665	0.280696155443577	0.347774849122278	-0.0670786936787007	0.227420914441371	0.267831334112218	-0.0404104196708467
125	25.2293392494767	19.9928694851614	5.23646976431525	0.311805373134494	0.452221433429647	-0.140416060295153	0.273016147426285	0.367586647548177	-0.0945705001218922	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.1222898121861	27.6368400503526	5.48544976183354	0.630975083492329	0.564153047291306	0.0668220362010234	0.477432172786971	0.457560169317258	0.0198720034697132	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.2293392494767	17.8704428657182	7.35889638375853	0.311805373134494	0.51543725050551	-0.203631877371016	0.273016147426285	0.356461870149577	-0.0834457227232925	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.2293392494767	16.9451461799223	8.28419306955437	0.311805373134494	0.428980535401793	-0.117175162267299	0.273016147426285	0.337097160768391	-0.0640810133421063
126	18.9266661221006	18.8454010677776	0.0812650543229907	0.454616994324706	0.405920845604237	0.0486961487204686	0.400529149072457	0.419273489106048	-0.0187443400335912	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.4580524149469	29.0910636158573	9.36698879908956	0.508916659414024	0.500356566041172	0.00856009337285191	0.400466700589028	0.349859062079191	0.0506076385098366	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.9266661221006	18.8296051195204	0.0970610025802259	0.454616994324706	0.397801550783269	0.0568154435414368	0.400529149072457	0.383335031083601	0.0171941179888564	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.9266661221006	18.1123974829799	0.814268639120698	0.454616994324706	0.49201517360447	-0.0373981792797642	0.400529149072457	0.479724376535473	-0.0791952274630158
127	18.2196970880672	20.8118095985564	-2.59211251048918	0.4362362099712	0.391570862611727	0.0446653473594733	0.391482104777142	0.472897054112629	-0.0814149493354872	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.1528665160333	23.0662531933074	5.08661332272586	0.394605193043012	0.378721181828227	0.0158840112147849	0.389474874243428	0.326090804062205	0.0633840701812231	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.2196970880672	21.6319244327002	-3.41222734463298	0.4362362099712	0.472911795658175	-0.0366755856869748	0.391482104777142	0.423877158020915	-0.0323950532437732	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.2196970880672	21.7521304064463	-3.53243331837911	0.4362362099712	0.539866920254107	-0.103630710282907	0.391482104777142	0.456977408320253	-0.065495303543111
128	33.1222898121861	26.7572827891825	6.36500702300359	0.589099969101176	0.74892619609609	-0.159826226994914	0.551277843712457	0.48405562229797	0.0672222214144873	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.399267121188	14.3875406989334	2.01172642225458	0.524138925279812	0.492029574174	0.0321093511058119	0.142545145234011	0.223561217876304	-0.0810160726422928	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.1222898121861	24.4670219679664	8.65526784421969	0.589099969101176	0.481413213797774	0.107686755303402	0.551277843712457	0.385268836874685	0.166009006837772	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.1222898121861	25.0063193649078	8.11597044727829	0.589099969101176	0.584379502693473	0.00472046640770296	0.551277843712457	0.517630568435151	0.0336472752773058
